id,risk,category,keys
51605,1+,4,cip1ka37 emvs emvsused bcemvslmts0 target 26 85 s0092559 86 44
51606,1+,4,cip1ka41 emvs bcemvslmts0 emvsused target 85 s0092559 86 27 44
51607,1+,4,cip1ka44 emvs emvsused bcemvslmts0 target 26 85 s0092559 86 44
51608,1+,4,cip1ka33 emvs emvsused bcemvslmts0 target 26 85 s0092559 86 44
51609,1+,4,cip1ka22 emvs emvsused 85 86 27 bcemvslmts0 target s0092559 44
51610,1+,4,cip1ka23 emvs bcemvslmts0 emvsused target 85 s0092559 86 27 44
51611,1+,4,cip1ka36 emvs emvsused bcemvslmts0 target 85 s0092559 86 27 44
51612,1+,4,cip1ka46 emvs emvsused bcemvslmts0 target 85 s0092559 86 27 44
51613,1+,4,cip1ka47 emvs emvsused bcemvslmts0 target 85 s0092559 86 28 44
51614,1+,2,34 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51615,1+,2,34 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51616,1+,2,34 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51617,1+,2,34 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51618,1+,2,34 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51619,1+,2,34 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51620,1+,2,cp1f routestatus destinationipaddr system active 11 32 34 44 cp1a
51621,1+,2,34 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51622,1+,2,cp1e routestatus destinationipaddr system active 11 32 34 44 cp1a
51623,1+,2,34 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51624,1+,2,cp1d routestatus destinationipaddr system active 11 32 34 44 cp1a
51625,1+,2,34 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51626,1+,2,cp1b routestatus destinationipaddr system active 11 32 34 44 cp1a
51627,1+,2,cp1b routestatus destinationipaddr system active 11 32 34 44 cp1a
51628,1+,2,cp1a 34 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51629,1+,2,cp1b 34 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51630,1+,2,cp1b 34 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51631,1+,2,cp1b 34 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51632,1+,2,cp1a 34 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51633,1+,2,cp1a 34 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51634,1+,2,cp1a 34 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51635,1+,2,cp1b 34 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51636,1+,2,cp1b 34 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51637,1+,2,34 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51638,1+,2,34 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51639,1+,2,cp1d routestatus destinationipaddr system active 11 32 34 44 cp1a
51640,1+,2,cp1a 34 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51641,1+,2,cp1a routestatus destinationipaddr system active 11 32 34 44 s0092187
51642,1+,2,34 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51643,1+,2,34 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51644,1+,4,vn001672 persisting ip bneepuacts0 remote puname state 42 34 cp1e
51645,1+,4,vn000143 ip remote puname bneepuacts0 state 42 34 cp1f cp1a
51646,1+,4,eec1bc1c persisting remote ip puname bneepuacts0 state cp1b 42 34
51647,1+,4,vn000024 persisting ip bneepuacts0 remote puname state 42 34 cp1d
51648,1+,2,cp1a 33 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51649,1+,2,cp1b 33 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51650,1+,2,cp1a 33 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51651,1+,2,33 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51652,1+,2,33 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51653,1+,2,33 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51654,1+,2,33 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51655,1+,2,33 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51656,1+,2,33 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51657,1+,2,33 44 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51658,1+,2,cp1b 33 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51659,1+,2,cp1b 33 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51660,1+,2,33 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51661,1+,2,33 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51662,1+,2,cp1f routestatus destinationipaddr system active 11 32 33 44 cp1a
51663,1+,2,cp1e routestatus destinationipaddr system active 11 32 33 44 cp1a
51664,1+,2,cp1b 33 44 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51665,1+,2,cp1b routestatus destinationipaddr system active 11 32 33 44 cp1a
51666,1+,2,33 44 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51667,1+,2,cp1e routestatus destinationipaddr system active 11 32 33 44 cp1a
51668,1+,2,cp1d routestatus destinationipaddr system active 11 32 33 44 cp1a
51669,1+,2,cp1a routestatus destinationipaddr system active 11 32 33 44 s0092187
51670,1+,2,33 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51671,1+,2,cp1a 33 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51672,1+,2,cp1a 33 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51673,1+,2,cp1a 33 44 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51674,1+,2,33 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51675,1+,2,33 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51676,1+,2,33 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51677,1+,2,33 44 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51678,1+,4,vn001672 ip remote puname bneepuacts0 state 33 42 cp1e cp1a
51679,1+,4,vn000024 ip remote puname bneepuacts0 state 33 42 cp1d cp1a
51680,1+,4,eec1bc1c ip puname remote bneepuacts0 state cp1b 33 42 cp1a
51681,10+,4,sscpcp1c s0092179 tgn appn inactive ist1196i bochqp 50 22 connection
51682,1+,2,32 45 cp1f cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51683,1+,2,cp1f 32 routestatus destinationipaddr system active 11 45 cp1a s0092187
51684,1+,2,32 45 cp1f cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51685,1+,2,32 45 cp1f cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51686,1+,2,32 45 cp1e cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51687,1+,2,32 cp1e routestatus destinationipaddr system active 11 45 cp1a s0092187
51688,1+,2,32 45 cp1f cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51689,1+,2,32 cp1e routestatus destinationipaddr system active 11 45 cp1a s0092187
51690,1+,2,32 45 cp1d cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51691,1+,2,32 45 cp1f cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51692,1+,2,32 45 cp1e cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51693,1+,2,32 45 cp1d cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51694,1+,2,32 45 cp1e cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51695,1+,2,32 45 cp1e cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51696,1+,2,32 cp1d routestatus destinationipaddr system active 11 45 cp1a s0092187
51697,1+,2,32 45 cp1d cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51698,1+,2,32 45 cp1d cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51699,1+,2,32 45 cp1e cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51700,1+,2,cp1a 32 45 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51701,1+,2,cp1a 32 45 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51702,1+,2,cp1a 32 45 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51703,1+,2,cp1a 32 45 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51704,1+,2,cp1a 32 routestatus destinationipaddr system active 11 45 s0092187 bnroutacts0
51705,1+,2,32 45 cp1d cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51706,1+,2,cp1a 32 45 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51707,1+,2,32 cp1b 45 cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51708,1+,2,cp1b 32 routestatus destinationipaddr system active 11 45 cp1a s0092187
51709,1+,2,cp1b 32 routestatus destinationipaddr system active 11 45 cp1a s0092187
51710,1+,2,32 cp1b 45 cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51711,1+,2,32 cp1b 45 cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51712,1+,2,32 cp1b 45 cp1a s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51713,1+,2,cp1a 31 45 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
51714,1+,2,cp1a 31 45 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
51715,1+,2,31 45 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51716,1+,2,31 45 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51717,1+,2,cp1a 31 45 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
51718,1+,2,cp1d routestatus destinationipaddr system active 11 32 31 45 cp1a
51719,1+,2,31 45 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51720,1+,2,31 45 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51721,1+,2,cp1a routestatus destinationipaddr system active 11 32 31 45 s0092187
51722,1+,2,31 45 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51723,1+,2,cp1f routestatus destinationipaddr system active 11 32 31 45 cp1a
51724,1+,2,cp1b 31 45 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51725,1+,2,cp1b 31 45 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51726,1+,2,31 45 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51727,1+,2,cp1b routestatus destinationipaddr system active 11 32 31 45 cp1a
51728,1+,2,cp1e routestatus destinationipaddr system active 11 32 31 45 cp1a
51729,1+,2,31 45 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51730,1+,2,31 45 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51731,1+,2,cp1b 31 45 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51732,1+,2,31 45 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51733,1+,2,31 45 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51734,10+,4,topic 31 bqbstopics0 stringcnt string sysmode s0129913 all cp1e bancs
51735,10+,4,subs cnt bqbdtopics0 namecnt s0129913 dnf all name 31 cp1e
51736,10+,4,sub bqbgtopics0 subscriptionname namecnt sysmode glms subs s0129913 all 31
51737,1+,2,cp1b 46 30 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51738,1+,2,cp1b 46 30 cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51739,1+,2,cp1b routestatus destinationipaddr system active 11 32 46 30 cp1a
51740,1+,2,46 30 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51741,1+,2,46 30 cp1f cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51742,1+,2,cp1a 46 30 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51743,1+,2,cp1e routestatus destinationipaddr system active 11 32 46 30 cp1a
51744,1+,2,46 30 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51745,1+,2,cp1a 46 30 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51746,1+,2,46 30 cp1e cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51747,1+,2,46 30 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51748,1+,2,cp1a routestatus destinationipaddr system active 11 32 46 30 s0092187
51749,1+,2,46 30 cp1d cp1a s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri
51750,100+,4,00000260 smc0051 s0047996 interface xvollkup smc function ascomm 608 dummtw01
51751,10+,4,db2 s0130129 cip1ka16 dp51 dfhdb2025i attachment disconnected subsystem from cics
51752,10+,4,cip1fa11 connections db2 58 28 s0130261 closed be number 112
51753,10+,4,cip1fa12 db2 58 28 s0130262 dp1c dp0c dfhdb2025i disconnected attachment
51754,10+,4,cip1ga11 db2 39 28 s0179191 dp1c dp0c disconnected dfhdb2025i attachment
51755,10+,4,cskl bctaskcskls0 count tranid s0129908 all 38 28 cp1c 10
51756,10+,4,cip1ft11 db2 28 s0130269 14 dp1c dp0c disconnected dfhdb2025i attachment
51757,1+,9,67 exbs s0130101 qp11 chl 123 csqx599e ended abnormally 58
51758,1+,9,amlcrr s0130101 qp11 113 chl csqx599e abnormally ended 09 28
51759,1+,9,glms 165 s0130101 qp11 chl csqx599e abnormally ended 09 28
51760,1+,7,f7 tme76400 ios080i interval exceeded an request been cp2c timeout
51761,10+,4,77254 18607 tsbs 时间 分钟 18000 bctaklifes1 响应 lifetime 交易
51762,1+,9,swiftlnk s0178013 qwp1 swifti csqxrctl chl csqx599e abnormally ended 09
51763,1+,5,j0092369 g01sagoc 28 06 cp1f sets waiting ief099i job data
51764,10+,4,s0092179 sscpcp1f tgn appn inactive ist1196i bochqp 59 22 connection
51765,1+,2,cp1e routestatus destinationipaddr system active 11 32 59 17 cp1a
51766,1+,2,59 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51767,1+,2,59 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51768,1+,2,59 17 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip
51769,1+,2,59 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51770,1+,2,59 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51771,1+,2,59 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51772,1+,2,cp1a 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51773,1+,2,cp1e routestatus destinationipaddr system active 11 32 59 17 cp1a
51774,1+,2,cp1c routestatus destinationipaddr system active 11 32 59 cp1a 02
51775,1+,2,59 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51776,1+,2,59 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51777,1+,2,59 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51778,1+,2,59 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51779,1+,2,cp1a 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51780,1+,2,59 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51781,1+,2,59 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51782,1+,2,59 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51783,1+,2,59 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51784,1+,2,cp1c routestatus destinationipaddr system active 11 32 59 17 cp1a
51785,1+,2,cp1a 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51786,1+,2,cp1c routestatus destinationipaddr system active 11 32 59 cp1a 02
51787,1+,2,59 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51788,1+,2,cp1a 113 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51789,1+,2,cp1a 34 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51790,1+,2,59 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51791,1+,2,cp1a routestatus destinationipaddr system active 11 32 59 17 02
51792,1+,2,cp1a 114 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51793,1+,2,59 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51794,1+,2,59 17 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip
51795,1+,2,cp1a 97 destinationipaddr routestatus system active 11 32 59 02
51796,1+,2,cp1a 115 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51797,1+,2,cp1a 33 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51798,1+,2,cp1a destinationipaddr routestatus system active 81 11 32 59 02
51799,1+,2,cp1a routestatus destinationipaddr system active 11 32 59 17 02
51800,1+,2,cp1a 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51801,1+,2,cp1a 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51802,1+,2,cp1a 59 17 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51803,1+,2,cp1a destinationipaddr routestatus system active 81 11 32 59 02
51804,1+,2,cp1a 81 59 02 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri
51805,1+,2,cp1a 35 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51806,1+,2,cp1a 97 59 02 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri
51807,1+,2,cp1a 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51808,1+,2,cp1a 59 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri system
51809,1+,2,cp1a routestatus destinationipaddr 113 system active 11 32 35 59
51810,10+,4,sscpcp1b s0177983 tgn appn ist1196i inactive 53 bochqp 58 connection
51811,1+,2,58 17 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip
51812,1+,2,58 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51813,1+,2,58 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51814,1+,2,cp1e routestatus destinationipaddr system active 11 32 58 17 cp1a
51815,1+,2,58 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51816,1+,2,58 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51817,1+,2,58 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51818,1+,2,58 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51819,1+,2,58 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51820,1+,2,58 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51821,1+,2,58 17 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip
51822,1+,2,cp1c routestatus destinationipaddr system active 11 32 58 17 cp1a
51823,1+,2,cp1c routestatus destinationipaddr system active 11 32 58 17 cp1a
51824,1+,2,cp1a 58 17 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51825,1+,2,cp1a 58 02 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri system
51826,1+,2,cp1a routestatus destinationipaddr system active 11 32 58 17 02
51827,1+,2,cp1a 58 02 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri system
51828,1+,2,cp1a routestatus destinationipaddr system active 11 32 58 17 02
51829,1+,2,cp1a 58 02 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri system
51830,1+,2,cp1a 58 02 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri system
51831,10+,4,hyperswap 20181209 ibmse11 user by disabled 00 s0195832 at geo551i
51832,1+,2,cp1e routestatus destinationipaddr system active 11 32 58 17 cp1a
51833,1+,2,cp1a 57 17 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip cri
51834,1+,2,cp1a 17 routestatus destinationipaddr system active 11 32 57 02
51835,1+,2,57 17 cp1c cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip
51836,1+,2,57 17 cp1e cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip
51837,1+,2,cp1b 57 17 cp1a 02 s0092187 routestatus bnroutacts0 destinationipaddr tcpip
51838,10+,4,db2 s0130143 cip1ka24 dp61 attachment disconnected dfhdb2025i subsystem from cics
51839,10+,4,cip1fa41 db2 35 s0130264 56 dp4c dp0c 02 attachment dfhdb2025i
51840,10+,4,cip1fa42 db2 35 s0130263 56 dp4c dp0c 02 attachment dfhdb2025i
51841,10+,4,cskl bctaskcskls0 count tranid all s0092559 24 56 cp1c 10
51842,10+,4,cip1fa21 db2 s0130259 56 dp2c dp0c 02 disconnected dfhdb2025i attachment
51843,10+,4,cip1fa22 db2 s0130260 56 dp2c dp0c 02 attachment dfhdb2025i disconnected
51844,10+,4,cip1ga21 db2 s0179192 56 dp2c dp0c 02 attachment disconnected dfhdb2025i
51845,10+,4,cip1ft41 db2 52 s0130271 dp4c 55 dp0c 02 attachment dfhdb2025i
51846,1+,9,amlcrr s0130103 qp41 113 chl 46 csqx599e ended abnormally csqxresp
51847,1+,9,67 exbs s0130103 qp41 chl 123 46 csqx599e abnormally ended
51848,1+,9,gts gpg s0130103 qp41 80 chl 46 18 csqx599e abnormally
51849,1+,9,amlmas 113 s0178013 qwp1 swifti chl csqx599e ended abnormally 31
51850,1+,9,ctis 112 s0178013 qwp1 swifti chl csqx599e abnormally ended 31
51851,1+,9,31 gcs 119 s0178013 qwp1 swifti chl 123 csqx599e abnormally
