id,summary,risk,category,keys
52778,"02.14.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1+,4,cp1aa s0092182 geo101e freeze mirroring ok disabled status not is
52779,"02.14.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",1+,4,s0092612 cp1ca geo101e freeze mirroring ok disabled status not is
52780,"02.11.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",1+,4,stc08317 cpkaa geo101e freeze mirroring ok disabled status not is
52781,"02.11.00 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1+,4,cpkba stc07433 freeze geo101e mirroring ok disabled status not is
52782,"02.10.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1+,4,s0093304 cp1ba freeze geo101e mirroring ok disabled status not is
52783,"02.09.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1+,4,cp1da s0093415 freeze geo101e mirroring ok disabled status not is
52784,"02.09.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1+,4,cp1fa s0093517 freeze geo101e ok mirroring disabled status not is
52785,"02.09.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1+,4,cpkba stc07433 freeze geo101e mirroring ok disabled status not is
52786,"02.09.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",1+,4,s0093063 cp1ea freeze geo101e mirroring ok disabled status not is
52787,"02.09.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1+,4,cp1aa s0092182 geo101e freeze mirroring ok disabled status not is
52788,"02.09.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",1+,4,s0092612 cp1ca geo101e freeze mirroring ok disabled status not is
52789,"02.06.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",1+,4,stc08317 cpkaa geo101e freeze mirroring ok disabled status not is
52790,"02.05.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1+,4,s0093304 cp1ba freeze geo101e mirroring ok disabled status not is
52791,"02.04.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1+,4,cp1da s0093415 freeze geo101e mirroring ok disabled status not is
52792,"02.04.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1+,4,cp1fa s0093517 freeze geo101e ok mirroring disabled status not is
52793,"02.04.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1+,4,cpkba stc07433 freeze geo101e mirroring ok disabled status not is
52794,"02.04.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",1+,4,s0093063 cp1ea freeze geo101e mirroring ok disabled status not is
52795,"02.04.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1+,4,cp1aa s0092182 geo101e freeze mirroring ok disabled status not is
52796,"02.04.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",1+,4,s0092612 cp1ca geo101e freeze mirroring ok disabled status not is
52797,"02.01.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",1+,4,stc08317 cpkaa geo101e freeze mirroring ok disabled status not is
52798,"03.54.11 CP2B           IOS080I 4BB2,B4,AM300032, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.TEMP.AM203262.S01",10+,5,bb2 am300032 b4 prdc64rlveqtempams01 dataset interval ios080i exceeded cp2b an
52799,03.28.06 CP3C S0048685  BZTPJSTRCS0 SEV=WAR ALL Jobname: EDGJSLU3 (CondCode > 4) OR (Abend Code <> '')         带库管理软件地址空间及批量备份作业返回码监控,10+,5,edgjslu3 s0048685 管理软件 bztpjstrcs0 作业 返回 备份 批量 地址 空间
52800,04.53.26 CP2A J0090071 *IEF099I JOB QTINVM00 WAITING FOR DATA SETS,1+,8,qtinvm00 j0090071 cp2a sets waiting ief099i job data for j0067756
52801,05.51.37 J0058053 *IEF099I JOB A01M9254 WAITING FOR DATA SETS,1+,8,a01m9254 j0058053 ief099i waiting sets job data for j0068538 j0068251
52802,05.31.51 J0057903 *IEF099I JOB A01S766B WAITING FOR DATA SETS,1+,8,j0057903 a01s766b waiting ief099i sets job data for 00 j0068247
52803,05.25.03 J0057824 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1+,8,j0057824 axbkout waiting ief099i sets job data for 00 j0068204
52804,05.07.45 J0057347  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 26 DATASETS(MAX 32) SYSJOB,1+,9,j0057347 26 tsspyo bancs segment datasets max has sysjob dba
52805,05.07.45 J0057347  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB DATASETS(MAX 32),1+,9,j0057347 datasets max tslmvu 32 bancs segment has sysjob ts
52806,05.07.45 J0057347  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 22 DATASETS(MAX 32) SYSJOB,1+,9,j0057347 tssafe 22 bancs segment datasets max has sysjob ts
52807,05.06.11 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 72.8% INUSE SYSJOB,1+,3,j0057347 tsgect part partition inuse bancs sysjob big ts dba
52808,05.06.11 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 81.2% INUSE SYSJOB,1+,3,j0057347 tsgect part partition inuse bancs sysjob big ts dba
52809,05.06.10 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 169 70.4% INUSE SYSJOB,1+,3,j0057347 tsgect part partition inuse bancs sysjob big ts dba
52810,05.06.09 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 81.6% INUSE SYSJOB,1+,3,j0057347 tsgect part partition inuse bancs sysjob big ts dba
52811,05.06.10 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 71.0% INUSE SYSJOB,1+,3,j0057347 tsgect part partition inuse bancs sysjob big ts dba
52812,05.06.08 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 81.0% INUSE SYSJOB,1+,3,j0057347 tsgect part partition inuse bancs sysjob big ts dba
52813,05.06.08 J0057347  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 73.9% INUSE SYSJOB,1+,3,j0057347 tsgect part partition inuse bancs sysjob big ts dba
52814,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,1+,9,j0057404 cgen263p 22 eiss segment max datasets has sysjob big
52815,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1+,9,j0057404 cgen245p 24 eiss segment datasets max has sysjob ts
52816,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1+,9,j0057404 cgen050p eiss segment max datasets has sysjob big ts
52817,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1+,9,j0057404 cgen048p eiss segment max datasets has sysjob big ts
52818,05.04.12 J0057404  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1+,9,j0057404 cgen246p 21 eiss datasets segment max has sysjob ts
52819,06.44.33 CP3D J0102608 *IEF099I JOB DEDPHU31 WAITING FOR DATA SETS,1+,8,j0102608 dedphu31 cp3d sets ief099i waiting job data for j0067756
52820,06.44.22 CP3C J0102530 *IEF099I JOB DEDPZM31 WAITING FOR DATA SETS,1+,8,j0102530 dedpzm31 cp3c waiting ief099i sets job data for j0068247
52821,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12F36 TotalDSNs:10322 (TotalDSNs > 10000),1+,6,10322 totaldsns p12f36 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52822,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12191 TotalDSNs:10359 (TotalDSNs > 10000),1+,6,10359 totaldsns p12191 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52823,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12292 TotalDSNs:10344 (TotalDSNs > 10000),1+,6,10344 totaldsns p12292 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52824,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12779 TotalDSNs:10189 (TotalDSNs > 10000),1+,6,10189 totaldsns p12779 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52825,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12091 TotalDSNs:10231 (TotalDSNs > 10000),1+,6,10231 totaldsns p12091 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52826,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12F37 TotalDSNs:10388 (TotalDSNs > 10000),1+,6,10388 totaldsns p12f37 s0093383 cp1d 10000 bsvoldsnss0 volser war sev
52827,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12778 TotalDSNs:10363 (TotalDSNs > 10000),1+,6,10363 totaldsns p12778 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52828,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12192 TotalDSNs:10375 (TotalDSNs > 10000),1+,6,10375 totaldsns p12192 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52829,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P1277A TotalDSNs:10291 (TotalDSNs > 10000),1+,6,10291 totaldsns p1277a s0093383 cp1d bsvoldsnss0 10000 volser war sev
52830,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12290 TotalDSNs:10256 (TotalDSNs > 10000),1+,6,10256 totaldsns p12290 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52831,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12092 TotalDSNs:10347 (TotalDSNs > 10000) TotalDSNs:10273 (TotalDSNs > 10000),1+,6,totaldsns 10273 10347 10000 p12092 s0093383 cp1d bsvoldsnss0 volser war
52832,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12190 TotalDSNs:10278 (TotalDSNs > 10000),1+,6,10278 totaldsns p12190 s0093383 cp1d 10000 bsvoldsnss0 volser war sev
52833,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12F35 TotalDSNs:10268 (TotalDSNs > 10000),1+,6,10268 totaldsns p12f35 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52834,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12678 TotalDSNs:10332 (TotalDSNs > 10000),1+,6,10332 totaldsns p12678 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52835,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12E37 TotalDSNs:10366 (TotalDSNs > 10000),1+,6,10366 totaldsns p12e37 s0093383 cp1d 10000 bsvoldsnss0 volser war sev
52836,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12090 TotalDSNs:10375 (TotalDSNs > 10000),1+,6,10375 totaldsns p12090 s0093383 cp1d 10000 bsvoldsnss0 volser war sev
52837,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P1267A TotalDSNs:10262 (TotalDSNs > 10000) TotalDSNs:10353 (TotalDSNs > 10000),1+,6,totaldsns 10262 10353 10000 p1267a s0093383 cp1d bsvoldsnss0 volser war
52838,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12E36 TotalDSNs:10351 (TotalDSNs > 10000),1+,6,10351 totaldsns p12e36 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52839,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: PP2D37 TotalDSNs:10281 (TotalDSNs > 10000),1+,6,10281 totaldsns pp2d37 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52840,07.05.04 S0093383  BSVOLDSNSS0 SEV=WAR CP1D Volser: P12291 TotalDSNs:10400 (TotalDSNs > 10000),1+,6,10400 totaldsns p12291 s0093383 cp1d bsvoldsnss0 10000 volser war sev
52841,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12090 TotalDSNs:10250 (TotalDSNs > 10000),1+,6,10250 cp2d totaldsns p12090 s0007542 10000 bsvoldsnss0 volser war sev
52842,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12678 TotalDSNs:10209 (TotalDSNs > 10000),1+,6,10209 cp2d totaldsns p12678 s0007542 bsvoldsnss0 10000 volser war sev
52843,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12191 TotalDSNs:10224 (TotalDSNs > 10000),1+,6,10224 cp2d totaldsns p12191 s0007542 bsvoldsnss0 10000 volser war sev
52844,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12291 TotalDSNs:10293 (TotalDSNs > 10000),1+,6,10293 cp2d totaldsns p12291 s0007542 10000 bsvoldsnss0 volser war sev
52845,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12091 TotalDSNs:10104 (TotalDSNs > 10000),1+,6,10104 cp2d totaldsns p12091 s0007542 bsvoldsnss0 10000 volser war sev
52846,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12092 TotalDSNs:10206 (TotalDSNs > 10000) TotalDSNs:10135 (TotalDSNs > 10000),1+,6,totaldsns 10206 10135 cp2d 10000 p12092 s0007542 bsvoldsnss0 volser war
52847,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12F36 TotalDSNs:10197 (TotalDSNs > 10000),1+,6,10197 cp2d totaldsns p12f36 s0007542 10000 bsvoldsnss0 volser war sev
52848,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: PP2D37 TotalDSNs:10139 (TotalDSNs > 10000),1+,6,10139 cp2d totaldsns pp2d37 s0007542 bsvoldsnss0 10000 volser war sev
52849,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12290 TotalDSNs:10132 (TotalDSNs > 10000),1+,6,10132 cp2d totaldsns p12290 s0007542 10000 bsvoldsnss0 volser war sev
52850,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12190 TotalDSNs:10133 (TotalDSNs > 10000),1+,6,cp2d 10133 totaldsns p12190 s0007542 10000 bsvoldsnss0 volser war sev
52851,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P1267A TotalDSNs:10106 (TotalDSNs > 10000) TotalDSNs:10275 (TotalDSNs > 10000),1+,6,totaldsns 10106 10275 cp2d 10000 p1267a s0007542 bsvoldsnss0 volser war
52852,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12778 TotalDSNs:10222 (TotalDSNs > 10000),1+,6,cp2d 10222 totaldsns p12778 s0007542 bsvoldsnss0 10000 volser war sev
52853,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12779 TotalDSNs:10049 (TotalDSNs > 10000),1+,6,10049 cp2d totaldsns p12779 s0007542 bsvoldsnss0 10000 volser war sev
52854,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12E36 TotalDSNs:10219 (TotalDSNs > 10000),1+,6,10219 cp2d totaldsns p12e36 s0007542 10000 bsvoldsnss0 volser war sev
52855,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12E37 TotalDSNs:10244 (TotalDSNs > 10000),1+,6,10244 cp2d totaldsns p12e37 s0007542 bsvoldsnss0 10000 volser war sev
52856,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12F35 TotalDSNs:10132 (TotalDSNs > 10000),1+,6,10132 cp2d totaldsns p12f35 s0007542 10000 bsvoldsnss0 volser war sev
52857,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12292 TotalDSNs:10244 (TotalDSNs > 10000),1+,6,10244 cp2d totaldsns p12292 s0007542 10000 bsvoldsnss0 volser war sev
52858,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12192 TotalDSNs:10269 (TotalDSNs > 10000),1+,6,cp2d 10269 totaldsns p12192 s0007542 bsvoldsnss0 10000 volser war sev
52859,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P12F37 TotalDSNs:10276 (TotalDSNs > 10000),1+,6,10276 cp2d totaldsns p12f37 s0007542 10000 bsvoldsnss0 volser war sev
52860,07.05.00 CP2D S0007542  BSVOLDSNSS0 SEV=WAR CP2D Volser: P1277A TotalDSNs:10152 (TotalDSNs > 10000),1+,6,10152 cp2d totaldsns p1277a s0007542 bsvoldsnss0 10000 volser war sev
52861,08.06.30 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,2,exts bsoextpdss0 extents sysmlibparmlib set 16 cp2c s0007542 cp2d war
52862,10.04.29 J0062000 *IEF099I JOB IXOUTBKX WAITING FOR DATA SETS,1+,8,j0062000 ixoutbkx ief099i sets waiting job data for j0066749 j0067756
52863,11.18.38 CP3D S0059824 *DSNB319A  -DP2Y DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP0,10+,5,gbp0 s0059824 dp2y dsnb319a dsnb1cne there shortage pool space buffer
52864,12.23.01 S0093013  DSNR035I  -DP31 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200035 -           LUWID = BOCHQP.DP31APPL.D56180260E66 = 132122 -           PLAN NAME = DSNUTIL -           AUTHID =,10+,5,name bochqpdp31appld56180260e66 132122 dsnutil ns200035 authid s0093013 dp31 plan ur
52865,21.14.55 J0074568  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 26 DATASETS(MAX 32) SYSJOB,1+,9,j0074568 26 tsspyo bancs datasets max segment has sysjob ts
52866,21.14.54 J0074568  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,1+,9,j0074568 tslmvu bancs max segment datasets has sysjob big dba
52867,21.14.54 J0074568  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 22 DATASETS(MAX 32) SYSJOB,1+,9,j0074568 tssafe 22 bancs max datasets segment has sysjob dba
52868,21.13.48 J0074568  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 72.8% INUSE SYSJOB,1+,3,j0074568 tsgect inuse part partition bancs sysjob big ts dba
52869,21.13.47 J0074568  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 81.3% INUSE SYSJOB,1+,3,j0074568 tsgect inuse part partition bancs sysjob big ts dba
52870,21.13.47 J0074568  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 71.1% INUSE SYSJOB,1+,3,j0074568 tsgect inuse part partition bancs sysjob big ts dba
52871,21.13.47 J0074568  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 169 70.5% INUSE SYSJOB,1+,3,j0074568 tsgect inuse part partition bancs sysjob big ts dba
52872,21.13.47 J0074568  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 82.0% INUSE SYSJOB,1+,3,j0074568 tsgect inuse part partition bancs sysjob big ts dba
52873,21.13.46 J0074568  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 81.1% INUSE SYSJOB,1+,3,j0074568 tsgect inuse part partition bancs sysjob big ts dba
52874,21.13.46 J0074568  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 73.9% INUSE SYSJOB,1+,3,j0074568 tsgect inuse part partition bancs sysjob big ts dba
52875,21.13.46 J0074568  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 126 76.2% INUSE SYSJOB,1+,3,j0074568 tsgect inuse part partition bancs sysjob big ts dba
52876,21.10.51 J0074620 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1+,8,j0074620 na100006 waiting ief099i sets job data for j0068539 j0066749
52877,21.04.10 J0074520  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB GEN NOT SUPPORTED,1+,9,j0074520 supported gen cgen263p 22 not eiss datasets max segment
52878,21.04.10 J0074520  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB,1+,9,j0074520 cgen048p eiss segment datasets max has sysjob ts dba
52879,21.04.10 J0074520  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1+,9,j0074520 cgen050p eiss segment datasets max has sysjob ts dba
52880,21.04.10 J0074520  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1+,9,j0074520 cgen246p 21 eiss datasets segment max has sysjob dba
52881,21.04.10 J0074520  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB,1+,9,j0074520 cgen245p 24 eiss segment max datasets has sysjob dba
52882,00.46.09 S0093434  +CSQX599E !QWP1 CSQXRCTL Channel SWIFTI.SWIFTLNK.CHL ended abnormally,1+,5,swiftiswiftlnkchl s0093434 qwp1 csqxrctl csqx599e abnormally ended channel 00 j0066749
52883,00.34.56 CP3C S0048456  +CSQX599E !QP1S CSQXRCTL Channel SWIFTI.BPS.CHL ended abnormally,1+,5,swiftibpschl qp1s s0048456 csqxrctl cp3c csqx599e abnormally ended channel j0067756
52884,"00.33.29 CP3C S0048456  +CSQX209E !QP1S CSQXRCTL Connection unexpectedly terminated, channel SWIFTI.BPS.CHL -  connection 21.13.69.121 -  (queue manager QMSBPS_GW) -  TRPTYPE=TCP RC=00000000",1+,5,swiftibpschl gw qmsbps s0048456 qp1s connection1 csqxrctl 00000000 terminated unexpectedly
52885,"00.31.43 S0093045  +CSQX209E !QWP2 CSQXRCTL Connection unexpectedly terminated, channel SWIFTI.SWIFTLNK.CHL -  connection 21.13.69.121 -  (queue manager QMSBPS_GW) -  TRPTYPE=TCP RC=00000000",1+,5,s0093045 qmsbps gw swiftiswiftlnkchl connection1 qwp2 csqxrctl 00000000 terminated unexpectedly
52886,"00.01.22 S0093045  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, connection 11.3.2.5 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",1+,5,connection s0093045 qwp0 qwp2 00000000 csqx209e unexpectedly terminated trptype manager
