id,summary,risk,category,keys
52158,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,cp1e routestatus destinationipaddr system 113 active 11 34 03 bnroutacts0
52159,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,cp1e routestatus destinationipaddr system active 11 33 34 03 bnroutacts0
52160,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,115 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52161,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,81 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52162,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,33 cp1a 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52163,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,35 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52164,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.113/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system 113 active 11 33 03 bnroutacts0
52165,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,114 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52166,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,113 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52167,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system active 11 81 35 03 bnroutacts0
52168,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,35 cp1a 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52169,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,81 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52170,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,33 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52171,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,115 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52172,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,114 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52173,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system 115 active 11 35 03 bnroutacts0
52174,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,113 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52175,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,34 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52176,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,97 cp1c 03 routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
52177,03.08.55 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1A (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.34/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,cp1a routestatus destinationipaddr 97 system active 11 34 03 bnroutacts0
52178,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system 114 active 11 81 03 bnroutacts0
52179,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,113 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52180,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,81 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52181,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,33 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52182,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,97 cp1c 03 routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
52183,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,34 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52184,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,114 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52185,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,cp1e routestatus destinationipaddr system 114 active 11 35 03 bnroutacts0
52186,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,115 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52187,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,34 cp1a 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52188,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,113 cp1e destinationipaddr routestatus system active 11 03 bnroutacts0 s0092187
52189,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,97 cp1a 03 routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
52190,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,115 cp1e 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52191,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,113 cp1e 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52192,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,cp1e routestatus destinationipaddr system 114 active 11 81 03 bnroutacts0
52193,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,114 cp1e 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52194,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,33 cp1e 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52195,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,35 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52196,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,34 cp1e 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52197,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,97 cp1e 03 routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
52198,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,35 cp1e 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52199,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,113 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52200,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,33 cp1a 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52201,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,81 cp1e 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52202,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,35 cp1a 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52203,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system 115 114 active 11 03 bnroutacts0
52204,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system 115 active 11 35 03 bnroutacts0
52205,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,routestatus destinationipaddr 97 system active 11 33 cp1c cp1e 03
52206,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,115 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52207,03.07.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,114 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52208,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,35 cp1e 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52209,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,34 cp1e 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52210,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,114 cp1e 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52211,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,81 cp1e 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52212,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,33 cp1e 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52213,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,cp1e routestatus destinationipaddr system 114 active 11 81 03 bnroutacts0
52214,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,81 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52215,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,33 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52216,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,113 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52217,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,115 cp1e 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52218,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.33/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,routestatus destinationipaddr 97 system active 11 33 cp1c cp1e 03
52219,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,34 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52220,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,97 cp1c 03 routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
52221,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,115 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52222,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,35 cp1c 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52223,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,113 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52224,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,97 cp1a 03 routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
52225,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,115 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52226,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system 115 active 11 35 03 bnroutacts0
52227,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.81/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system 114 active 11 81 03 bnroutacts0
52228,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,114 cp1c 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52229,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.35/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,35 cp1a 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52230,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.33/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,33 cp1a 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52231,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.114/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,114 cp1a 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52232,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,113 cp1e 03 destinationipaddr routestatus bnroutacts0 s0092187 tcpip system cri
52233,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.115/32 System:CP1C (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.114/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c routestatus destinationipaddr system 115 114 active 11 03 bnroutacts0
52234,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.34/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,34 cp1a 03 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri
52235,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.97/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,97 cp1e 03 routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
52236,03.06.56 S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.4.113/32 System:CP1E (RouteStatus <> ACTIVE),1+,5,113 cp1e destinationipaddr routestatus system active 11 03 bnroutacts0 s0092187
53294,"18.07.35 S0093009  _EYUPN0005W CIP1MM31 Notify created for SAM, Context=CPLEXBBS, Target=CIP1KT32, Sev=HS, Event=!!SAMMAX, Text=MAXTASK at 18:07:35.",10+,1,18 cip1mm31 cip1kt32 s0093009 event eyupn0005w sammax hs notify context
53304,00.45.04 CP2D S0007542  BSSTRGRUPS1 SEV=WAR CP2D SG: SGC64 CURRENT: 80.30 (Enabled%Full >= 80),10+,1,cp2d sgc64 bsstrgrups1 enabled sg 80 full current s0007542 00
53307,"01.54.22 CP2D           IOS080I 24C8,57,TP794400, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.REFORM.INCT.TR794487",10+,1,tp794400 tr794487 inct c8 reform prddedpr 24 57 dataset ios080i
53310,01.14.49 CP2D S0007542  BSSTRGRUPS1 SEV=WAR CP2D SG: SGC64 CURRENT: 80.50 (Enabled%Full >= 80),10+,1,cp2d sgc64 sg bsstrgrups1 enabled 80 full current s0007542 war
53315,"03.46.46 CP2A           IOS080I 42B0,0C,ZZ221202, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.INVM.UL871202",10+,1,zz221202 ul871202 b0 invm split prddedpr cp2a dataset interval an
53317,05.22.16 S0093383  BSSTRGRUPS1 SEV=WAR CP1D SG: SGIMGDP CURRENT: 85.70 (Enabled%Full >= 85),10+,1,sgimgdp bsstrgrups1 enabled sg full current 85 s0093383 cp1d war
53354,12.25.58 CP3D S0059824 *DSNB319A  -DP2Y DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP0,10+,1,gbp0 dp2y s0059824 dsnb319a there dsnb1cne shortage pool space buffer
53355,"12.25.45 S0092569  DSNB356I  -DP51 DSNB5SCO FOR GROUP BUFFER POOL GBP34, THE CONDITION THAT CAUSED THE PREVIOUS DSNB355I MESSAGE DOES NOT CURRENTLY EXIST. - PREVIOUS PAGE LEVEL   = 00D56A4EA868DC000000 12:16:46 DEC 22, 2018 - CURR",10+,1,previous the d56a4ea868dc000000 curr gbp34 dec dsnb356i exist does caused
53356,"17.39.48 S0093009  +EYUPN0005W CIP1MM31 Notify created for SAM, Context=CPLEXBBS, Target=CIP1KT32, Sev=HS, Event=!!SAMMAX, Text=MAXTASK at 17:39:48.",10+,1,17 s0093009 cip1kt32 cip1mm31 eyupn0005w created notify event cplexbbs context
53376,"01.57.59 CP2C           IOS080I 41B2,0C,ROMGJ00D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.CORDJR03.S22",10+,1,romgj00d cordjr03 s22 b2 prdcbsr rp lveq 41 dataset interval
53382,02.37.20 S0093003  BQAPPQDEPS0 SEV=WAR QWP2 NamedQueue: GUPP.SWIFTI.SEND.RECVQ CURRENT DEPTH:2041 (CurrentDepth >= 2000),10+,1,send recvq gupp 2000 bqappqdeps0 namedqueue depth currentdepth s0093003 qwp2
53385,03.52.42 S0093401 *DSNB319A  -DP61 DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP32K1,10+,1,s0093401 dp61 gbp32k1 dsnb319a dsnb1cne shortage there pool space buffer
53386,"03.52.12          *IXC585E STRUCTURE DSNDP01_GBP32K1 IN COUPLING FACILITY * BCC2C1, *PHYSICAL STRUCTURE VERSION D53EF9A7 F48BFEC0, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       TOTAL",10+,1,structure in f48bfec0 d53ef9a7 bcc2c1 total dsndp01 usage ixc585e above
53387,03.51.22 S0093536 *DSNB325A  -DP41 DSNB1CNE THERE IS A CRITICAL SHORTAGE,10+,1,critical dsnb325a s0093536 dp41 there shortage dsnb1cne is 03 00
53398,"20.29.31 S0093009  +EYUPN0005W CIP1MM31 Notify created for SAM, Context=CPLEXBBS, Target=CIP1KT32, Sev=HS, Event=!!SAMMAX, Text=MAXTASK at 20:29:31. -  BUFFER POOLS",10+,1,pools cip1kt32 cip1mm31 s0093009 eyupn0005w context notify created event cplexbbs
53403,21.13.55 J0102699  _DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 398 85.7% INUSE SYSJOB changed depends on the type of DB2 utility that performed the - data changes and whether the Q subscription specifies that load - operations at the source table should,10+,1,the that specifies and type changed depends changes whether performed
53418,"01.56.13 CP2C           IOS080I 4DFB,70,TPC00021, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLICE.CADM.TRC00021",10+,1,splice trc00021 cadm tpc00021 dfb prddedpr 70 dataset an ios080i
