id,risk,category,keys
51961,10+,6,579 bctaklifes1 18000 分钟 响应 tsbs lifetime 时间 交易 elapsedtime
51962,10+,6,hyperswap ibmse11 user by disabled 27 s0093304 at 30 geo551i
51963,10+,6,geo171w controlling s0092182 cp1aa cpkb 03 not system found j0162454
51964,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51965,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51966,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51967,1+,3,cp1e destinationipaddr routestatus system active 11 03 s0092187 bnroutacts0 tcpip
51968,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51969,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51970,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51971,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51972,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51973,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51974,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51975,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51976,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51977,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51978,1+,3,routestatus destinationipaddr system active 11 cp1b cp1e 03 s0092187 bnroutacts0
51979,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51980,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51981,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51982,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51983,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51984,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51985,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51986,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51987,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51988,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51989,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51990,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51991,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51992,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51993,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51994,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51995,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51996,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51997,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51998,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51999,1+,5,j0093758 sa060000 03 ief099i waiting sets job data for 00
52000,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52001,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52002,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52003,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52004,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52005,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52006,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52007,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52008,1+,3,routestatus destinationipaddr system active 11 cp1b cp1f 03 s0092187 bnroutacts0
52009,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52010,10+,6,pipgetq 5000 mer bqcarqdeps0 prm s0093003 currentdepth namedqueue depth mq3a
52011,1+,7,qps2 s0093627 qm93 chl1 csqxrctl qr to csqx599e abnormally ended
52012,1+,7,qps1 s0093628 chn1 qm93 csqxrctl qr to csqx599e abnormally ended
52013,1+,7,qps1 s0093628 chn2 qm93 csqxrctl qr to csqx599e abnormally ended
52014,1+,7,qps1 s0093628 chn1 qm55 csqxrctl qr to csqx599e ended abnormally
52015,1+,7,qps1 s0093628 chn1 qmdd csqxrctl qr to csqx599e ended abnormally
52016,1+,7,qps1 s0093628 chl2 qmdd csqxrctl qr to csqx599e ended abnormally
52017,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52018,1+,3,cp1e destinationipaddr routestatus system active 11 03 s0092187 bnroutacts0 tcpip
52019,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52020,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52021,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52022,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52023,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52024,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52025,1+,3,routestatus destinationipaddr system active 11 cp1c cp1d 03 s0092187 bnroutacts0
52026,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52027,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52028,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52029,1+,3,cp1a destinationipaddr routestatus system active 11 03 s0092187 bnroutacts0 tcpip
52030,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52031,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52032,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52033,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52034,10+,6,pipgetq 2000 mer bqcarqdeps0 prm mq4a s0093003 namedqueue currentdepth depth
52035,10+,6,pipinq 5000 cre bqcarqdeps0 prm mq4a s0093003 currentdepth namedqueue depth
52036,1+,7,qps2 s0093148 141 qm93 chl1 35 qr to csqx599e abnormally
52037,1+,7,qps2 s0093148 146 qm55 chl1 35 qr to csqx599e abnormally
52038,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52039,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52040,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52041,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52042,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52043,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52044,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52045,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52046,1+,3,destinationipaddr routestatus system active 11 cp1c cp1e 03 s0092187 bnroutacts0
52047,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52048,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52049,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52050,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52051,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52052,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52053,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52054,1+,3,cp1d destinationipaddr routestatus system active 11 03 s0092187 bnroutacts0 tcpip
52055,1+,7,qps1 qm93 qr to channel connection s0093149 chn1 qm55 chl1
52056,1+,7,qps1 151 s0093149 qmdd chl1 35 qr to csqx599e ended
52057,1+,7,qps1 151 s0093149 qmdd chn1 35 qr to csqx599e ended
52058,1+,7,qps1 141 s0093149 qm93 chl1 35 qr to csqx599e abnormally
52059,1+,7,qps1 146 s0093149 qm55 chl1 35 qr to csqx599e abnormally
52060,1+,7,qps1 141 s0093149 chn1 qm93 35 qr to csqx599e abnormally
52061,10+,6,s0093614 sa390ipl ief238d 问题 值班人员 通知 cancel 生产 运行 reply
52062,100+,6,fe 807 797 ff 79 78 80 e80 faf b7f
52063,10+,6,ee80 edaf ef3f ef00 ee3f ed80 ef80 efaf ee00 eeaf
52064,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52065,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52066,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52067,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52068,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52069,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52070,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52071,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52072,1+,3,cp1d destinationipaddr routestatus system active 11 03 s0092187 bnroutacts0 tcpip
52073,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52074,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52075,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52076,1+,3,routestatus destinationipaddr system active 11 cp1b cp1f 03 s0092187 bnroutacts0
52077,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52078,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52079,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52080,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52081,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52082,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52083,1+,3,cp1e destinationipaddr routestatus system active 11 03 s0092187 bnroutacts0 tcpip
52084,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52085,1+,3,cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52086,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52087,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52088,1+,3,cp1f 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52089,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52090,1+,3,cp1d 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52091,1+,3,cp1c 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52092,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52093,1+,3,cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52094,1+,3,cp1b 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system active
52095,10+,6,percentage s0093608 now 运行 值班人员 reply 相关 系统管理 ief238d 生产
52096,100+,6,fe 807 797 ff 79 78 80 e7d b7f b7e
52097,10+,6,rh41 cip1kt41 lscs00h0 bcconnects0 stat released 中断 net 连接 cid
52098,1+,6,cip1ka43 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52099,1+,6,cip1ka48 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52100,1+,6,cip1ka42 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52101,1+,6,cip1ka46 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52102,1+,6,cip1ka41 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52103,1+,6,cip1ka47 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52104,1+,6,cip1ka45 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52105,1+,6,cip1ka44 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52106,10+,6,5000 currentdepth depth current pipinq cre bqcarqdeps0 prm mq2a s0093003
52107,10+,6,cip1kt43 b441 cip1at41 net cid released 中断 stat 连接 bcconnects0
52108,10+,6,rh21 cip1kt21 lscs00h0 stat cid net released 中断 bcconnects0 连接
52109,1+,6,bzasldpsvs0 ldpsrv jobname s0092559 cp1d status 03 cri active sev
52110,1+,6,cip1ka22 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52111,1+,6,cip1ka28 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52112,1+,6,cip1ka24 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52113,1+,6,cip1ka27 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52114,1+,6,cip1ka26 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52115,1+,6,cip1ka21 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52116,1+,6,cip1ka23 node sscpcp1f complete bcemvslmts0 emvs emvsused bochqp target 85
52117,1+,6,cip1ka25 bcemvslmts0 emvs emvsused target 85 s0092559 war 03 sev
52118,10+,6,b221 cip1kt23 cip1at21 net released 中断 cid stat bcconnects0 连接
52119,1+,3,113 cp1e destinationipaddr routestatus system active 11 03 s0092187 bnroutacts0
52120,1+,3,34 cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system
52121,1+,3,97 cp1e 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52122,1+,3,81 cp1e 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52123,1+,3,113 cp1e 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52124,1+,3,33 cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system
52125,1+,3,cp1e destinationipaddr routestatus 114 system active 11 35 03 s0092187
52126,1+,3,35 cp1e 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52127,1+,3,115 cp1e 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52128,1+,3,115 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52129,1+,3,35 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52130,1+,3,81 cp1c 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52131,1+,3,113 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52132,1+,3,33 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52133,1+,3,cp1e destinationipaddr routestatus 114 system active 81 11 03 s0092187
52134,1+,3,97 routestatus destinationipaddr system 33 active 11 cp1c cp1e 03
52135,1+,3,cp1c 115 destinationipaddr routestatus system active 11 35 03 s0092187
52136,1+,3,114 cp1e 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52137,1+,3,97 cp1c 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52138,1+,3,34 cp1c 03 s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri system
52139,1+,3,114 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52140,1+,3,cp1c destinationipaddr routestatus 114 system active 81 11 03 s0092187
52141,1+,3,cp1c 115 destinationipaddr routestatus 114 system active 11 03 s0092187
52142,1+,3,115 cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system
52143,1+,3,97 cp1a 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52144,1+,3,114 cp1a 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52145,1+,3,34 cp1a 03 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri system
52146,1+,3,35 cp1a 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52147,1+,3,33 cp1a 03 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri system
52148,1+,3,113 cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system
52149,1+,3,114 cp1e 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52150,1+,3,115 cp1e 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52151,1+,3,35 cp1e 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52152,1+,3,97 cp1e 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52153,1+,3,34 cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system
52154,1+,3,81 cp1e 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52155,1+,3,113 cp1e 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52156,1+,3,33 cp1e 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system
52157,1+,3,cp1e 97 routestatus destinationipaddr system 34 active 11 03 s0092187
52158,1+,3,cp1e destinationipaddr routestatus 113 system 34 active 11 03 s0092187
52159,1+,3,cp1e routestatus destinationipaddr system 33 34 active 11 03 s0092187
52160,1+,3,115 cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system
52161,1+,3,81 cp1a 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52162,1+,3,33 cp1a 03 s0092187 destinationipaddr routestatus bnroutacts0 tcpip cri system
52163,1+,3,35 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52164,1+,3,cp1c destinationipaddr routestatus 113 system 33 active 11 03 s0092187
52165,1+,3,114 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52166,1+,3,113 cp1a 03 s0092187 bnroutacts0 destinationipaddr routestatus tcpip cri system
52167,1+,3,cp1c routestatus destinationipaddr system active 81 11 35 03 s0092187
52168,1+,3,35 cp1a 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52169,1+,3,81 cp1c 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52170,1+,3,33 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52171,1+,3,115 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52172,1+,3,114 cp1a 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52173,1+,3,cp1c 115 destinationipaddr routestatus system active 11 35 03 s0092187
52174,1+,3,113 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52175,1+,3,34 cp1c 03 s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri system
52176,1+,3,97 cp1c 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52177,1+,3,cp1a 97 destinationipaddr routestatus system 34 active 11 03 s0092187
52178,1+,3,cp1c destinationipaddr routestatus 114 system active 81 11 03 s0092187
52179,1+,3,113 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52180,1+,3,81 cp1c 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52181,1+,3,33 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
52182,1+,3,97 cp1c 03 s0092187 destinationipaddr bnroutacts0 routestatus tcpip cri system
52183,1+,3,34 cp1c 03 s0092187 routestatus destinationipaddr bnroutacts0 tcpip cri system
52184,1+,3,114 cp1c 03 s0092187 bnroutacts0 routestatus destinationipaddr tcpip cri system
