id,sysname,hostname,firstoccurredtime,lastoccurredtime,compressedtime,summary,severity,serial,flag,assignedto,status,timestamp,riskratio,key,knowledge
78540,P1,zos,44:00.0,44:00.0,2,00.43.56 CP1E J0080912 *IEF099I JOB SA060000 WAITING FOR DATA SETS,1,110364133,2,ÓÚÊÀÅó,1,2019/5/21 1:00,1+,IEF099I,1
78541,P1,zos,20:57.0,20:57.0,2,00.20.50 CP1F J0080615 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110364102,2,ÓÚÊÀÅó,1,2019/5/21 1:00,1+,IEF099I,1
78544,P2,zos,43:45.0,43:45.0,1,01.43.15 CP2A J0103149 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110364162,2,ÓÚÊÀÅó,1,2019/5/21 2:00,1+,IEF099I,1
78545,P2,zos,51:39.0,37:10.0,5,"01.37.04 CP2D           IOS080I 41C7,B0,UMA63600, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.RPYV.UPA63602.PR36",1,110364136,2,ÓÚÊÀÅó,1,2019/5/21 2:00,1+,IOS080I,1
78548,P1,zos,00:11.0,00:11.0,1,01.00.02 CP1F J0084797 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,1,110364138,2,ÓÚÊÀÅó,1,2019/5/21 2:00,1+,IEF099I,1
78549,P2,zos,51:39.0,23:04.0,6,"02.22.29 CP2B           IOS080I 13EE,BC,C4042452, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2042.A4502 -  TUESDAY, MAY 21, 2019",1,110364136,2,ÓÚÊÀÅó,1,2019/5/21 3:00,1+,IOS080I,1
78550,P3,zos,15:20.0,15:20.0,1,02.15.12 CP3B J0083676 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110364179,2,ÓÚÊÀÅó,1,2019/5/21 3:00,1+,IEF099I,1
78551,P1,zos,15:10.0,15:10.0,1,"02.15.01 CP1D J0090379 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS TUESDAY, MAY 21, 2019",1,110364177,2,ÓÚÊÀÅó,1,2019/5/21 3:00,1+,IEF099I,1
78552,P1,zos,15:10.0,15:10.0,1,02.15.01 CP1D J0090379 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110364178,2,ÓÚÊÀÅó,1,2019/5/21 3:00,1+,IEF099I,1
78553,P2,zos,36:49.0,36:49.0,1,03.36.42 CP2D J0134835 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,1,110364242,2,ÓÚÊÀÅó,1,2019/5/21 4:00,1+,IEF099I,1
78556,P2,zos,51:39.0,50:23.0,10,"05.50.15 CP2D           IOS080I E5A5,A9,BKINCTH1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",1,110364136,2,ÓÚÊÀÅó,1,2019/5/21 6:00,1+,IOS080I,1
78557,P1,zos,28:01.0,28:01.0,2,05.27.58 CP1C J0103061 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110364304,2,ÓÚÊÀÅó,1,2019/5/21 6:00,1+,IEF099I,1
78560,P1,zos,05:08.0,05:08.0,1,05.04.58 CP1F J0102580  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 75.4% INUSE SYSJOB,1,110364291,2,ÓÚÊÀÅó,1,2019/5/21 6:00,1+,DBA:BANCS,1
78561,P1,zos,05:08.0,05:08.0,1,05.04.58 CP1F J0102580  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 71.7% INUSE SYSJOB,1,110364290,2,ÓÚÊÀÅó,1,2019/5/21 6:00,1+,DBA:BANCS,1
78562,P1,zos,05:03.0,05:03.0,1,05.04.57 CP1F J0102580  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 73.2% INUSE SYSJOB,1,110364288,2,ÓÚÊÀÅó,1,2019/5/21 6:00,1+,DBA:BANCS,1
78563,P1,zos,05:03.0,05:03.0,1,05.04.57 CP1F J0102580  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 71.0% INUSE SYSJOB Volume FH5522 (/tapelibPRODHSH/DD1_POOL02_FS4/FH5522) already scratched,1,110364289,2,ÓÚÊÀÅó,1,2019/5/21 6:00,10+,DBA:BANCS,1
78564,P3,zos,46:28.0,46:28.0,1,06.46.11 CP3D J0125852 *IEF099I JOB DEDPZM31 WAITING FOR DATA SETS,1,110364360,2,ÓÚÊÀÅó,1,2019/5/21 6:59,10+,IEF099I,1
78565,P3,zos,46:13.0,46:13.0,1,06.46.04 CP3C J0125785 *IEF099I JOB DEDPBE31 WAITING FOR DATA SETS,1,110364359,2,ÓÚÊÀÅó,1,2019/5/21 6:59,1+,IEF099I,1
78568,P3,zos,02:08.0,02:08.0,2,06.02.01 CP3C J0105723  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 72.9% INUSE SYSJOB,1,110364330,2,ÓÚÊÀÅó,1,2019/5/21 6:59,1+,DBA:BOCSY,1
78569,P3,zos,46:28.0,46:28.0,1,06.46.11 CP3D J0125852 *IEF099I JOB DEDPZM31 WAITING FOR DATA SETS,1,110364360,2,ÓÚÊÀÅó,1,2019/5/21 7:00,1+,IEF099I,1
78570,P3,zos,46:13.0,46:13.0,1,06.46.04 CP3C J0125785 *IEF099I JOB DEDPBE31 WAITING FOR DATA SETS,1,110364359,2,ÓÚÊÀÅó,1,2019/5/21 7:00,1+,IEF099I,1
78573,P3,zos,02:08.0,02:08.0,2,06.02.01 CP3C J0105723  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 72.9% INUSE SYSJOB,1,110364330,2,ÓÚÊÀÅó,1,2019/5/21 7:00,1+,DBA:BOCSY,1
78583,P1,zos,28:29.0,28:29.0,1,12.28.20 CP1C S0008414  DSNR035I  -DP51 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200023 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP51APPL.D626E4F17943 = 84867 -,1,110364694,2,´ÞÑÅµÏ,1,2019/5/21 13:00,1+,DSNR035I,1
78586,P3,zos,02:11.0,02:11.0,2,13.02.04 CP3C J0151718  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 73.0% INUSE SYSJOB,1,110364705,2,´ÞÑÅµÏ,1,2019/5/21 14:00,1+,DBA:BOCSY,1
78591,P1,zos,01:45.0,08:59.0,60,18.08.51 CP1C S0007732 *DSNB319A  -DP11 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,1,110364823,2,ÓÚÊÀÅó,1,2019/5/21 19:00,1+,DSNB319A,1
78604,P1,zos,14:04.0,14:04.0,2,21.13.57 CP1F J0150624  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 71.7% INUSE SYSJOB,1,110364895,2,ÓÚÊÀÅó,1,2019/5/21 22:00,1+,DBA:BANCS,1
78605,P1,zos,14:04.0,14:04.0,2,21.13.57 CP1F J0150624  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 75.4% INUSE SYSJOB,1,110364896,2,ÓÚÊÀÅó,1,2019/5/21 22:00,1+,DBA:BANCS,1
78606,P1,zos,14:04.0,14:04.0,2,21.13.57 CP1F J0150624  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 71.0% INUSE SYSJOB,1,110364894,2,ÓÚÊÀÅó,1,2019/5/21 22:00,1+,DBA:BANCS,1
78607,P1,zos,14:00.0,14:00.0,2,21.13.56 CP1F J0150624  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 73.2% INUSE SYSJOB,1,110364893,2,ÓÚÊÀÅó,1,2019/5/21 22:00,1+,DBA:BANCS,1
78608,P1,zos,11:56.0,11:56.0,2,21.11.49 CP1F J0150700 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110364892,2,ÓÚÊÀÅó,1,2019/5/21 22:00,1+,IEF099I,1
78609,P1,zos,13:45.0,13:45.0,1,22.13.41 CP1F J0151246 *IEF099I JOB G01S663B WAITING FOR DATA SETS PU GEN NOT SUPPORTED,1,110365551,2,ÓÚÊÀÅó,1,2019/5/21 23:00,10+,IEF099I,1
78610,P1,zos,13:45.0,13:45.0,1,22.13.41 CP1F J0151246 *IEF099I JOB G01S663B WAITING FOR DATA SETS,1,110365550,2,ÓÚÊÀÅó,1,2019/5/21 23:00,1+,IEF099I,1
78611,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,07:52.0,07:52.0,1,"E2E:2019-05-21 22:06:59,916 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-12592: TNS:bad packet",1,110365540,2,ÓÚÊÀÅó,1,2019/5/21 23:00,1+,E2E,1
78612,P1,zos,52:14.0,52:14.0,1,23.52.09 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = BOCHQP.DP41APPL.D6277FB5A4D3 = 10438 -,1,110365598,2,ÓÚÊÀÅó,1,2019/5/22 0:00,1+,DSNR035I,1
78613,P1,zos,52:14.0,44:25.0,4,00.43.53 CP1C S0007732  DSNR035I  -DP11 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS160023 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP11APPL.D6278BED3C98 = 38482 -,1,110365598,2,ÓÚÊÀÅó,1,2019/5/22 1:00,1+,DSNR035I,1
78614,P1,zos,37:22.0,37:22.0,1,00.37.17 CP1D J0163011 *IEF099I JOB SA040000 WAITING FOR DATA SETS,1,110365656,2,ÓÚÊÀÅó,1,2019/5/22 1:00,1+,IEF099I,1
78615,P1,zos,37:22.0,37:22.0,1,| 00.37.17 CP1D J0163011 *IEF099I JOB SA040000 WAITING FOR DATA SETS,1,110365655,2,ÓÚÊÀÅó,1,2019/5/22 1:00,1+,IEF099I,1
78616,P1,zos,37:22.0,37:22.0,1,*00.37.17 CP1D J0163011 *IEF099I JOB SA040000 WAITING FOR DATA SETS,1,110365654,2,ÓÚÊÀÅó,1,2019/5/22 1:00,1+,IEF099I,1
78619,P1,zos,48:04.0,48:06.0,14,01.47.55 CP1E S0008409 *DSNB319A  -DP31 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,1,110365689,2,ÓÚÊÀÅó,1,2019/5/22 2:00,1+,DSNB319A,1
78620,P2,zos,32:12.0,32:12.0,1,01.31.46 CP2C J0172606 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110365677,2,ÓÚÊÀÅó,1,2019/5/22 2:00,1+,IEF099I,1
78623,P1,zos,00:12.0,00:12.0,1,01.00.02 CP1D J0167294 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,1,110365661,2,ÓÚÊÀÅó,1,2019/5/22 2:00,1+,IEF099I,1
78624,P1,zos,31:49.0,31:49.0,1,02.31.38 CP1E J0180642 *IEF099I JOB G01S506B WAITING FOR DATA SETS Device 0DCA signaled end of volume to host on Write Tapemark,1,110365702,2,ÓÚÊÀÅó,1,2019/5/22 3:00,10+,IEF099I,1
78625,P3,zos,15:14.0,15:14.0,1,02.15.02 CP3A J0006663 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110365700,2,ÓÚÊÀÅó,1,2019/5/22 3:00,1+,IEF099I,1
78626,P2,zos,04:42.0,10:32.0,8,"02.10.22 CP2A           IOS080I 14E1,84,TMD13300, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.SINT.TPD13303.PR33",1,110365699,2,ÓÚÊÀÅó,1,2019/5/22 3:00,1+,IOS080I,1
78627,P2,zos,02:19.0,02:19.0,2,03.02.13 CP2C J0004067 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,1,110365727,2,ÓÚÊÀÅó,1,2019/5/22 4:00,1+,IEF099I,1
78630,P1,zos,35:01.0,35:01.0,2,05.34.53 CP1C J0185467 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110365817,2,ÓÚÊÀÅó,1,2019/5/22 6:00,1+,IEF099I,1
78631,P1,zos,04:38.0,04:38.0,2,05.04.31 CP1F J0184976  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 75.4% INUSE SYSJOB,1,110365794,2,ÓÚÊÀÅó,1,2019/5/22 6:00,1+,DBA:BANCS,1
78632,P1,zos,04:38.0,04:38.0,2,05.04.31 CP1F J0184976  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 71.7% INUSE SYSJOB,1,110365795,2,ÓÚÊÀÅó,1,2019/5/22 6:00,1+,DBA:BANCS,1
78633,P1,zos,04:37.0,04:37.0,2,05.04.30 CP1F J0184976  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 73.2% INUSE SYSJOB,1,110365793,2,ÓÚÊÀÅó,1,2019/5/22 6:00,1+,DBA:BANCS,1
78634,P1,zos,04:37.0,04:37.0,1,05.04.30 CP1F J0184976  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 71.0% INUSE SYSJOB Device 0DB5 signaled end of volume to host on Write Tapemark,1,110365792,2,ÓÚÊÀÅó,1,2019/5/22 6:00,10+,DBA:BANCS,1
78637,P1,zos,24:54.0,24:54.0,2,06.24.47 CP1D J0186106 *IEF099I JOB STP2     WAITING FOR DATA SETS,1,110365865,2,ÓÚÊÀÅó,1,2019/5/22 7:00,1+,IEF099I,1
78640,P3,zos,02:10.0,02:14.0,2,06.02.05 CP3C J0027819  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 73.0% INUSE SYSJOB,1,110365848,2,ÓÚÊÀÅó,1,2019/5/22 7:00,1+,DBA:BOCSY,1
78641,P1,zos,30:15.0,30:15.0,1,07.30.11 CP1E J0186643 *IEF099I JOB G01S260B WAITING FOR DATA SETS,1,110365903,2,ÓÚÊÀÅó,1,2019/5/22 8:00,1+,IEF099I,1
78642,P1,zos,30:12.0,30:12.0,1,07.30.08 CP1C J0186640 *IEF099I JOB G01S192B WAITING FOR DATA SETS,1,110365902,2,ÓÚÊÀÅó,1,2019/5/22 8:00,1+,IEF099I,1
78643,P1,zos,08:45.0,09:56.0,41,07.09.49 CP1E S0163917  DNFO1033E 2019-05-21 23:09:49 BOCOU01 DNF_O_FT 31323031393035427605298 0821987148374319076538085.937  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.BCSError' -  Text,1,110365896,2,ÓÚÊÀÅó,1,2019/5/22 8:00,10+,DNFO1033E,1
78649,P1,zos,39:26.0,39:26.0,1,"10.39.20 CP1E          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C1, *PHYSICAL STRUCTURE VERSION D3C49DE1 32926040, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 85%: *   SPACE USAGE     IN-USE       T",1,110366079,2,ÓÚÊÀÅó,1,2019/5/22 11:00,1+,IXC585E,1
78655,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.80,06:21.0,06:21.0,1,¶Ëµ½¶Ë:ERROR OVERSEA streamsjob healthy not good!,1,110366118,2,ÓÚÊÀÅó,1,2019/5/22 12:00,10+,E2E,1
78656,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.80,06:21.0,06:21.0,1,¶Ëµ½¶Ë:ERROR CN streamsjob healthy not good!,1,110366117,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78657,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:52.0,05:52.0,2,"E2E:2019-05-22 11:04:35,611 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110366112,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78658,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:52.0,05:52.0,1,"E2E:2019-05-22 11:04:52,252 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110366116,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78659,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:52.0,05:52.0,2,"E2E:2019-05-22 11:04:35,308 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110366110,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78660,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:52.0,05:52.0,2,"E2E:2019-05-22 11:04:35,796 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110366113,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78661,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:52.0,05:52.0,2,"E2E:2019-05-22 11:04:42,524 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110366111,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78662,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:52.0,05:52.0,2,"E2E:2019-05-22 11:04:32,200 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110366115,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78663,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:52.0,05:52.0,1,"E2E:2019-05-22 11:04:05,305 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Send to streams server failed, the exception message is : Connection reset",1,110366109,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78664,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:52.0,05:52.0,2,"E2E:2019-05-22 11:04:34,590 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110366114,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78665,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.81,05:30.0,05:30.0,1,¶Ëµ½¶Ë:ERROR CN streamsjob healthy not good!,1,110366107,2,ÓÚÊÀÅó,1,2019/5/22 12:00,1+,E2E,1
78666,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.81,05:30.0,05:30.0,1,¶Ëµ½¶Ë:ERROR OVERSEA streamsjob healthy not good!,1,110366108,2,ÓÚÊÀÅó,1,2019/5/22 12:00,10+,E2E,1
78667,P3,zos,04:39.0,05:28.0,42,"E2E: 11.04.34 CP3A S0001916  BPXM023I [STCTVLI] ILGDC08E:socket reconnect failed,ThreadId:1 00-       ¶Ëµ½¶ËÖ÷»úLog DCÖØÁ¬SocketÊ§°Ü£¬Log DCÏß³ÌÍË³ö¡£",1,110366106,2,ÓÚÊÀÅó,1,2019/5/22 12:00,10+,BPXM023I,1
78668,P1,zos,04:06.0,04:44.0,178,"E2E: 11.04.02 CP1E S0010694  BPXM023I [STCTVLI] ILGDC08E:socket reconnect failed,ThreadId:2        ¶Ëµ½¶ËÖ÷»úLog DCÖØÁ¬SocketÊ§°Ü£¬Log DCÏß³ÌÍË³ö¡£",1,110366105,2,ÓÚÊÀÅó,1,2019/5/22 12:00,10+,BPXM023I,1
78669,P3,zos,02:20.0,02:20.0,2,13.02.11 CP3C J0073524  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 73.0% INUSE SYSJOB,1,110366197,2,ÓÚÊÀÅó,1,2019/5/22 14:00,1+,DBA:BOCSY,1
78678,P1,zos,30:40.0,30:44.0,3,18.30.32 CP1E J0028498 *IEF099I JOB SORTFIL  WAITING FOR DATA SETS,1,110366299,2,ÓÚÊÀÅó,1,2019/5/22 19:00,1+,IEF099I,1
78679,P1,zos,01:03.0,05:47.0,51,18.00.57 CP1E S0008409 *DSNB319A  -DP31 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,1,110366294,2,ÓÚÊÀÅó,1,2019/5/22 19:00,1+,DSNB319A,1
78680,P1,zos,52:26.0,52:26.0,1,19.52.18 CP1B S0030351 *IEF099I JOB DFHSM    WAITING FOR DATA SETS,1,110366345,2,ÓÚÊÀÅó,1,2019/5/22 20:00,10+,IEF099I,1
78697,P1,zos,18:17.0,18:17.0,1,"20.18.04 CP1A J0030697 *IEF099I JOB SMSRPTP1 WAITING FOR DATA SETS WEDNESDAY, MAY 22, 2019",1,110366362,2,ÓÚÊÀÅó,1,2019/5/22 21:00,10+,IEF099I,1
78698,P1,zos,18:17.0,18:17.0,1,20.18.04 CP1A J0030697 *IEF099I JOB SMSRPTP1 WAITING FOR DATA SETS,1,110366363,2,ÓÚÊÀÅó,1,2019/5/22 21:00,1+,IEF099I,1
78699,P1,zos,13:54.0,13:54.0,1,21.13.48 CP1D J0031514 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110366431,2,ÓÚÊÀÅó,1,2019/5/22 22:00,1+,IEF099I,1
78700,P1,zos,13:33.0,13:33.0,2,21.13.24 CP1F J0031432  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 71.0% INUSE SYSJOB,1,110366429,2,ÓÚÊÀÅó,1,2019/5/22 22:00,1+,DBA:BANCS,1
78701,P1,zos,13:33.0,13:33.0,2,21.13.25 CP1F J0031432  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 71.7% INUSE SYSJOB,1,110366430,2,ÓÚÊÀÅó,1,2019/5/22 22:00,1+,DBA:BANCS,1
78702,P1,zos,13:33.0,13:33.0,2,21.13.24 CP1F J0031432  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 73.2% INUSE SYSJOB,1,110366428,2,ÓÚÊÀÅó,1,2019/5/22 22:00,1+,DBA:BANCS,1
78703,P1,zos,13:32.0,13:32.0,2,21.13.25 CP1F J0031432  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 75.4% INUSE SYSJOB,1,110366427,2,ÓÚÊÀÅó,1,2019/5/22 22:00,1+,DBA:BANCS,1
78704,P1,zos,49:02.0,49:02.0,1,23.48.56 CP1C J0043904 *IEF099I JOB G01ULDIN WAITING FOR DATA SETS,1,110367320,2,ÓÚÊÀÅó,1,2019/5/23 0:00,1+,IEF099I,1
78705,P1,zos,18:55.0,18:55.0,1,00.18.48 CP1E J0044166 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110367332,2,ÓÚÊÀÅó,1,2019/5/23 1:00,1+,IEF099I,1
78706,P1,zos,18:55.0,18:55.0,1,"00.18.48 CP1E J0044166 *IEF099I JOB G01S506B WAITING FOR DATA SETS THURSDAY, MAY 23, 2019",1,110367331,2,ÓÚÊÀÅó,1,2019/5/23 1:00,1+,IEF099I,1
78707,P1,zos,43:42.0,43:42.0,1,01.43.36 CP1F S0008420  DSNR035I  -DP81 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS160009 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP81APPL.D628D9B92A3F = 170236 -,1,110367413,2,ÓÚÊÀÅó,1,2019/5/23 2:00,1+,DSNR035I,1
78709,P1,zos,30:48.0,30:48.0,1,01.30.40 CP1E J0044908 *IEF099I JOB SA060000 WAITING FOR DATA SETS,1,110367408,2,ÓÚÊÀÅó,1,2019/5/23 2:00,1+,IEF099I,1
78710,P2,zos,28:10.0,28:10.0,1,01.27.35 CP2B J0042589 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110367407,2,ÓÚÊÀÅó,1,2019/5/23 2:00,1+,IEF099I,1
78711,P2,zos,11:40.0,11:40.0,1,"01.11.12 CP2B           IOS080I 42EE,D4,UPA65203, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLICE.RPYV.ULA65203",1,110367392,2,ÓÚÊÀÅó,1,2019/5/23 2:00,1+,IOS080I,1
78712,P2,zos,49:42.0,49:42.0,2,02.49.36 CP2A J0073654 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,1,110367450,2,ÓÚÊÀÅó,1,2019/5/23 3:00,1+,IEF099I,1
78713,P1,zos,19:46.0,19:46.0,2,02.19.38 CP1C J0049289 *IEF099I JOB G01UL133 WAITING FOR DATA SETS,1,110367430,2,ÓÚÊÀÅó,1,2019/5/23 3:00,1+,IEF099I,1
78714,P3,zos,15:11.0,15:11.0,1,02.15.03 CP3A J0127981 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110367429,2,ÓÚÊÀÅó,1,2019/5/23 3:00,1+,IEF099I,1
78716,P1,zos,01:32.0,04:44.0,5,"04.04.34 CP1E           IOS080I 57C4,50,ZAPISS0G, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP13EB5",1,110367532,2,ÓÚÊÀÅó,1,2019/5/23 5:00,1+,IOS080I,1
78717,P1,zos,28:16.0,28:16.0,2,05.28.12 CP1F J0066584 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110367577,2,ÓÚÊÀÅó,1,2019/5/23 6:00,1+,IEF099I,1
78718,P1,zos,05:01.0,05:01.0,2,05.04.54 CP1F J0066170  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 75.6% INUSE SYSJOB,1,110367568,2,ÓÚÊÀÅó,1,2019/5/23 6:00,1+,DBA:BANCS,1
78719,P1,zos,04:57.0,04:57.0,2,05.04.53 CP1F J0066170  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 71.7% INUSE SYSJOB,1,110367567,2,ÓÚÊÀÅó,1,2019/5/23 6:00,1+,DBA:BANCS,1
78720,P1,zos,04:57.0,04:57.0,2,05.04.52 CP1F J0066170  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 73.2% INUSE SYSJOB,1,110367565,2,ÓÚÊÀÅó,1,2019/5/23 6:00,1+,DBA:BANCS,1
78721,P1,zos,04:57.0,04:57.0,2,05.04.53 CP1F J0066170  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 71.0% INUSE SYSJOB,1,110367566,2,ÓÚÊÀÅó,1,2019/5/23 6:00,1+,DBA:BANCS,1
78722,P3,zos,02:12.0,02:12.0,2,06.02.07 CP3C J0149725  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 73.0% INUSE SYSJOB,1,110367594,2,ÓÚÊÀÅó,1,2019/5/23 7:00,1+,DBA:BOCSY,1
78725,P1,zos,22:23.0,22:23.0,2,12.22.14 CP1D S0008416  DSNR035I  -DP61 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200007 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP61APPL.D62968B57312 = 68754 -,1,110367896,2,ÓÚÊÀÅó,1,2019/5/23 13:00,1+,DSNR035I,1
78726,P3,zos,02:13.0,02:13.0,2,13.02.07 CP3C J0195348  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 73.0% INUSE SYSJOB,1,110367905,2,ÓÚÊÀÅó,1,2019/5/23 14:00,1+,DBA:BOCSY,1
